,aff_no,age,Act1,Act2,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,roomate,famrel,freetime,goout,Dalc,Walc,health,absences,hindi_mrk(10),eng_mrk(10),socil_mrk(10),sci_mrk(10),skt_mrk(10),math_mrk(10),perc(total_avg),site_sel,G1_11F,G2 _11S,G3_12,SugSite,NewSite
1713,530304,16,3,4,1,1,0,0,0,0,,,,,,3,2,1,1,4,5,16,81,74,16,30,70,40,51.83333333,Comm&Mgmt,87.0,65.0,77.0,0,Comm&Mgmt
1714,530305,15,3,4,4,2,0,0,1,0,,,,,,5,3,3,1,1,5,0,97,96,96,39,93,91,85.33333333,Sci&Tech,62.0,51.0,62.0,0,Sci&Tech
1715,530306,15,4,4,1,3,0,0,1,0,,,,,,4,3,3,1,1,5,0,96,49,52,84,8,28,52.83333333,Comm&Mgmt,69.0,78.0,65.0,0,Comm&Mgmt
1716,530307,17,3,4,3,2,0,0,0,0,,,,,,5,4,5,2,4,5,0,71,34,85,94,8,3,49.16666667,Comm&Mgmt,51.0,44.0,63.0,1,Comm&Mgmt
1717,530308,16,3,3,2,1,2,0,1,0,,,,,,4,3,2,1,1,5,0,80,6,25,68,51,11,40.16666667,Comm&Mgmt,79.0,76.0,55.0,0,Comm&Mgmt
1718,530309,16,1,1,1,2,1,0,0,0,,,,,,4,4,4,1,3,5,0,53,83,54,98,74,97,76.5,Sci&Tech,73.0,58.0,63.0,0,Sci&Tech
1719,530310,15,4,4,2,1,0,0,0,0,,,,,,4,3,2,1,1,5,0,11,56,80,40,60,58,50.83333333,Comm&Mgmt,81.0,68.0,60.0,0,Comm&Mgmt
1720,530311,15,4,3,2,4,0,1,1,0,,,,,,2,2,2,1,1,3,0,29,21,14,70,71,48,84.0,Sci&Tech,48.0,77.0,62.0,1,Sci&Tech
1721,530312,16,2,2,2,1,2,0,1,0,,,,,,2,3,3,2,2,2,8,19,52,22,81,86,56,52.66666667,Comm&Mgmt,74.0,63.16,79.0,0,Comm&Mgmt
1722,530313,15,4,4,1,3,0,0,1,1,,,,,,4,2,2,1,1,5,2,50,58,87,69,59,21,58.0,Comm&Mgmt,49.0,39.0,69.8,1,Arts
1723,530314,16,1,1,1,1,0,0,0,0,,,,,,3,4,4,3,3,1,2,56,85,34,99,65,98,72.83333333,Comm&Mgmt,87.0,87.0,77.4,0,Comm&Mgmt
1724,530315,17,2,1,1,1,3,0,1,0,,,,,,5,4,5,1,2,5,0,84,91,94,47,87,33,72.66666667,Comm&Mgmt,47.0,73.0,76.5,1,Comm&Mgmt
1725,530316,15,1,1,1,2,0,0,1,1,,,,,,4,4,2,1,2,5,0,26,53,44,50,32,23,38.0,Comm&Mgmt,76.0,64.0,52.58,0,Comm&Mgmt
1726,530317,15,3,2,1,2,3,0,1,0,,,,,,3,3,2,1,1,3,0,70,63,59,25,56,62,55.83333333,Comm&Mgmt,70.89,71.98,71.0,0,Comm&Mgmt
1727,530318,15,1,2,1,2,0,0,1,1,,,,,,4,3,2,1,1,5,2,63,16,15,24,62,62,40.33333333,Comm&Mgmt,63.0,60.0,63.0,0,Comm&Mgmt
1728,530319,16,4,4,1,1,0,0,1,0,,,,,,3,3,2,2,1,5,0,83,82,7,31,92,38,55.5,Comm&Mgmt,63.0,62.0,76.76,0,Comm&Mgmt
1729,530320,15,2,1,4,1,3,0,0,0,,,,,,4,5,5,2,5,5,0,85,83,69,67,29,11,57.33333333,Comm&Mgmt,50.0,37.0,62.0,1,Sci&Tech
1730,530321,18,1,1,1,1,3,0,0,0,,,,,,2,3,5,2,5,4,0,96,95,83,39,71,85,78.16666667,Sci&Tech,75.2,73.2,64.0,0,Sci&Tech
1731,530322,16,2,1,1,1,1,0,0,0,,,,,,4,4,4,3,5,5,6,96,91,50,91,43,17,64.66666667,Comm&Mgmt,54.4,61.12,67.0,1,Arts
1732,530323,15,3,3,2,3,2,0,1,1,,,,,,4,2,1,2,3,3,8,19,98,61,86,87,51,67.0,Comm&Mgmt,40.89,45.83,61.0,1,Comm&Mgmt
1733,530324,19,3,2,1,1,3,0,1,0,,,,,,4,5,4,1,1,4,0,90,31,72,57,53,55,59.66666667,Comm&Mgmt,80.0,70.0,87.0,0,Comm&Mgmt
1734,530325,17,4,4,1,1,0,1,1,0,,,,,,4,2,1,1,1,4,0,57,57,62,36,86,46,57.33333333,Comm&Mgmt,74.0,60.0,62.0,0,Comm&Mgmt
1735,530326,15,2,3,1,2,0,1,0,1,,,,,,4,4,4,1,1,1,2,38,49,38,64,21,91,50.16666667,Comm&Mgmt,60.4,66.6,69.0,0,Comm&Mgmt
1736,530327,17,1,2,1,1,0,0,0,0,,,,,,2,2,2,3,3,5,8,63,40,93,86,86,8,62.66666667,Comm&Mgmt,63.0,71.4,51.0,0,Comm&Mgmt
1737,530328,18,1,1,3,1,3,0,1,0,,,,,,5,2,5,1,5,4,6,86,75,86,44,91,96,79.66666667,Sci&Tech,68.0,76.0,79.0,0,Sci&Tech
1738,530329,16,2,2,3,1,0,0,0,0,,,,,,4,2,2,1,2,3,2,16,44,26,94,57,85,53.66666667,Comm&Mgmt,74.0,62.0,73.0,0,Comm&Mgmt
1739,530330,16,3,3,1,2,1,0,1,1,,,,,,4,5,5,4,4,5,4,34,79,63,59,69,92,66.0,Comm&Mgmt,52.6,65.58,81.0,1,Sci&Tech
1740,530331,17,2,1,2,1,2,0,0,0,,,,,,3,3,2,2,2,5,0,44,50,94,36,77,89,65.0,Comm&Mgmt,74.0,70.0,78.0,0,Comm&Mgmt
1741,530332,15,3,2,2,2,2,1,1,0,,,,,,4,4,4,1,4,3,6,82,36,31,13,77,7,41.0,Comm&Mgmt,84.2,73.4,74.0,0,Comm&Mgmt
1742,530333,16,1,2,2,1,1,0,0,0,,,,,,4,4,4,2,4,5,0,49,27,83,9,68,24,43.33333333,Comm&Mgmt,44.0,64.2,49.0,1,Arts
1743,530334,17,1,3,1,1,0,0,0,0,,,,,,5,3,3,1,4,2,2,36,93,54,72,98,44,66.16666667,Comm&Mgmt,61.0,70.0,87.0,0,Comm&Mgmt
1744,530335,17,1,1,4,2,3,0,0,0,,,,,,5,3,5,1,5,5,0,28,12,87,71,15,57,45.0,Comm&Mgmt,80.0,73.0,77.0,0,Comm&Mgmt
1745,530336,16,3,2,2,1,1,0,1,0,,,,,,4,5,2,1,1,2,16,18,70,15,36,18,21,84.0,Sci&Tech,54.0,47.0,76.0,1,Comm&Mgmt
1746,530337,16,2,2,1,2,0,0,0,0,,,,,,4,3,5,2,4,4,4,49,14,62,10,19,8,84.0,Sci&Tech,83.0,74.0,70.89,0,Sci&Tech
1747,530338,16,4,2,1,2,0,0,0,1,,,,,,4,2,3,1,1,3,0,53,45,40,7,28,56,38.16666667,Comm&Mgmt,80.92,78.5,63.0,0,Comm&Mgmt
1748,530339,16,2,2,1,2,0,0,1,1,,,,,,5,1,5,1,1,4,0,26,45,9,79,37,80,46.0,Comm&Mgmt,69.7,47.0,63.0,0,Comm&Mgmt
1749,530340,16,4,4,1,2,0,0,1,1,,,,,,4,4,2,1,1,3,0,41,98,56,74,69,42,63.33333333,Comm&Mgmt,73.0,73.0,50.0,0,Comm&Mgmt
1750,530341,16,3,4,3,1,2,0,1,0,,,,,,3,4,5,2,4,2,0,34,10,24,10,19,70,84.0,Sci&Tech,82.0,61.0,75.2,0,Sci&Tech
1751,530342,16,1,0,2,2,0,0,1,1,,,,,,4,3,2,1,1,3,2,4,60,18,24,19,31,84.0,Sci&Tech,75.0,70.29,54.4,0,Sci&Tech
1752,530343,17,4,4,1,2,0,0,1,1,,,,,,4,4,4,1,3,5,0,65,38,42,57,76,77,59.16666667,Comm&Mgmt,42.0,67.0,40.89,1,Sci&Tech
1753,530344,16,1,3,1,2,3,0,0,0,,,,,,4,3,5,1,1,3,0,36,77,58,58,76,96,66.83333333,Comm&Mgmt,64.6,83.83,80.0,0,Comm&Mgmt
1754,530345,16,3,3,2,2,0,0,1,1,,,,,,4,4,5,1,1,4,4,40,38,19,6,53,57,35.5,Comm&Mgmt,56.6,64.8,74.0,1,Arts
1755,530346,17,4,3,2,2,0,0,0,1,,,,,,4,4,4,4,4,4,4,59,72,22,93,67,56,61.5,Comm&Mgmt,59.0,62.0,60.4,1,Comm&Mgmt
1756,530347,16,2,2,2,2,0,0,0,1,,,,,,3,4,4,1,4,5,2,80,67,52,53,78,69,66.5,Comm&Mgmt,66.5,70.4,63.0,0,Comm&Mgmt
1757,530348,17,3,3,1,2,0,0,0,0,,,,,,4,3,4,1,4,4,4,43,62,64,37,73,90,61.5,Comm&Mgmt,64.0,80.0,68.0,0,Comm&Mgmt
1758,530349,16,4,2,1,1,0,0,1,0,,,,,,4,3,3,3,4,3,10,61,5,71,72,56,30,49.16666667,Comm&Mgmt,84.0,90.9,74.0,0,Comm&Mgmt
1759,530350,17,4,3,1,2,0,0,1,0,,,,,,5,2,3,1,1,2,4,63,94,14,59,66,75,61.83333333,Comm&Mgmt,69.0,62.0,52.6,0,Comm&Mgmt
1760,530351,16,4,3,1,2,0,0,1,1,,,,,,3,4,3,2,3,3,10,21,49,48,51,70,4,40.5,Comm&Mgmt,69.0,62.0,74.0,0,Comm&Mgmt
1761,530352,16,3,3,1,2,0,0,0,1,,,,,,4,2,3,1,2,3,2,80,17,19,6,72,88,47.0,Comm&Mgmt,81.7,63.0,84.2,0,Comm&Mgmt
1762,530353,17,2,4,1,2,0,0,1,0,,,,,,5,4,2,2,3,5,0,70,31,60,21,54,76,52.0,Comm&Mgmt,63.0,67.0,86.5,0,Comm&Mgmt
1763,530354,17,3,3,1,2,0,0,1,0,,,,,,5,3,3,2,3,1,56,5,22,48,33,32,70,35.0,Comm&Mgmt,40.0,79.0,61.0,1,Sci&Tech
1764,530355,16,3,2,1,2,0,0,1,1,,,,,,1,2,2,1,2,1,14,13,88,92,25,83,98,66.5,Comm&Mgmt,70.0,63.0,80.0,0,Comm&Mgmt
1765,530356,17,3,3,1,2,0,0,1,0,,,,,,4,3,4,2,3,4,12,20,45,59,73,62,90,58.16666667,Comm&Mgmt,83.84,89.83,54.0,0,Comm&Mgmt
1766,530357,16,1,2,1,1,0,0,1,1,,,,,,3,3,3,1,2,3,2,32,89,91,20,76,58,61.0,Comm&Mgmt,62.0,63.0,83.0,0,Comm&Mgmt
1767,530358,16,2,1,1,2,0,0,0,1,,,,,,4,2,3,1,2,5,0,7,16,28,17,96,82,41.0,Comm&Mgmt,59.6,51.0,80.92,1,Arts
1768,530359,17,3,3,1,2,0,0,1,0,,,,,,3,3,3,1,3,3,6,25,15,46,25,10,22,84.0,Sci&Tech,66.0,62.0,69.7,0,Sci&Tech
1769,530360,17,1,2,1,2,0,0,0,0,,,,,,3,1,3,1,5,3,4,65,70,58,4,67,78,57.0,Comm&Mgmt,84.0,75.0,73.0,0,Comm&Mgmt
1770,530361,16,2,3,1,2,0,0,0,0,,,,,,4,3,3,1,1,2,10,16,30,79,51,60,93,54.83333333,Comm&Mgmt,85.0,90.0,82.0,0,Comm&Mgmt
1771,530362,17,1,1,1,2,0,0,0,0,,,,,,5,3,3,1,1,3,0,52,82,33,92,31,72,60.33333333,Comm&Mgmt,52.0,57.0,75.0,1,Comm&Mgmt
1772,530363,17,1,2,2,2,0,0,0,1,,,,,,4,4,4,4,5,5,12,87,13,24,82,47,16,44.83333333,Comm&Mgmt,60.23,69.0,84.86,0,Comm&Mgmt
1773,530364,16,3,3,1,1,0,0,1,0,,,,,,4,3,2,3,4,5,8,12,77,94,38,15,75,51.83333333,Comm&Mgmt,52.0,62.0,64.6,1,Sci&Tech
1774,530365,16,2,3,2,1,0,0,0,0,,,,,,5,3,3,1,1,3,0,16,1,79,84,60,78,53.0,Comm&Mgmt,58.0,62.0,56.6,1,Arts
1775,530366,17,2,4,1,2,0,0,0,0,,,,,,4,3,2,1,1,5,0,25,49,22,90,13,66,44.16666667,Comm&Mgmt,73.0,78.0,59.0,0,Comm&Mgmt
1776,530367,17,4,4,1,1,0,0,0,0,,,,,,5,2,3,1,2,5,4,72,30,24,19,25,86,42.66666667,Comm&Mgmt,76.0,70.0,66.5,0,Comm&Mgmt
1777,530368,16,3,3,3,1,0,0,1,1,,,,,,3,3,4,3,5,3,8,70,67,64,58,12,88,64.33333333,Comm&Mgmt,49.0,62.5,64.0,1,Comm&Mgmt
1778,530369,17,4,4,2,1,1,0,1,0,,,,,,4,2,4,2,3,2,24,39,36,11,93,98,52,54.83333333,Comm&Mgmt,69.0,73.0,84.0,0,Comm&Mgmt
1779,530370,16,4,4,1,2,0,0,1,1,,,,,,4,5,2,1,2,3,0,30,83,29,64,33,66,50.83333333,Comm&Mgmt,54.0,82.0,69.0,1,Sci&Tech
1780,530371,16,4,3,1,2,0,0,1,0,,,,,,4,3,5,1,5,2,2,39,25,26,82,76,26,45.66666667,Comm&Mgmt,67.0,91.0,69.0,0,Comm&Mgmt
1781,530372,16,2,3,1,2,0,1,1,1,,,,,,4,4,3,1,3,4,6,45,84,65,46,94,27,60.16666667,Comm&Mgmt,79.33,78.33,81.7,0,Comm&Mgmt
1782,530373,17,1,1,1,2,0,0,1,1,,,,,,4,4,4,1,3,1,4,71,90,68,55,69,25,63.0,Comm&Mgmt,65.0,68.0,63.0,0,Comm&Mgmt
1783,530374,17,2,2,1,1,0,0,1,0,,,,,,5,3,2,1,2,3,18,36,20,99,88,64,43,58.33333333,Comm&Mgmt,56.0,52.0,84.0,1,Arts
1784,530375,16,2,2,2,4,0,0,1,1,,,,,,5,3,5,1,1,5,6,99,49,73,90,22,99,72.0,Comm&Mgmt,85.8,73.6,70.0,0,Comm&Mgmt
1785,530376,17,3,4,1,3,1,0,1,1,,,,,,4,4,3,3,4,5,28,44,37,14,30,98,39,43.66666667,Comm&Mgmt,55.0,49.8,83.84,1,Comm&Mgmt
1786,530377,16,3,1,1,2,3,0,1,1,,,,,,2,3,3,2,2,4,5,58,40,30,71,47,21,44.5,Comm&Mgmt,46.0,49.2,62.0,1,Sci&Tech
1787,530378,16,4,3,1,2,0,0,0,1,,,,,,1,3,2,1,1,1,10,89,97,48,87,74,14,68.16666667,Comm&Mgmt,82.0,64.0,59.6,0,Comm&Mgmt
1788,530379,16,1,1,2,1,0,0,1,1,,,,,,4,3,2,1,4,5,6,92,19,77,4,62,36,48.33333333,Comm&Mgmt,73.0,79.0,66.0,0,Comm&Mgmt
1789,530380,17,4,3,2,3,0,0,1,1,,,,,,4,4,2,1,1,4,6,77,65,19,94,20,44,53.16666667,Comm&Mgmt,58.0,70.0,84.0,1,Arts
1790,530381,19,3,3,1,4,0,0,1,1,,,,,,4,3,3,1,2,3,10,62,85,73,33,34,30,52.83333333,Comm&Mgmt,58.0,61.0,85.0,1,Comm&Mgmt
1791,530382,17,4,4,1,2,0,0,1,1,,,,,,5,3,5,4,5,3,13,70,0,49,54,59,28,43.33333333,Comm&Mgmt,69.6,68.4,52.0,0,Comm&Mgmt
1792,530383,16,2,2,1,2,0,1,1,1,,,,,,3,3,4,1,1,4,0,92,92,94,20,95,18,68.5,Comm&Mgmt,47.0,55.0,60.23,1,Sci&Tech
1793,530384,18,2,2,1,2,1,0,1,1,,,,,,4,4,4,2,4,5,15,90,49,88,60,38,12,56.16666667,Comm&Mgmt,77.0,87.0,52.0,0,Comm&Mgmt
1794,530385,17,4,4,1,1,0,0,1,1,,,,,,5,2,1,1,2,3,12,29,48,74,93,35,22,50.16666667,Comm&Mgmt,62.0,47.0,58.0,0,Comm&Mgmt
1795,530386,17,3,2,2,2,0,0,0,1,,,,,,4,4,4,1,3,1,2,87,49,35,73,81,4,54.83333333,Comm&Mgmt,65.0,75.0,73.0,0,Comm&Mgmt
1796,530387,17,4,3,1,2,2,0,0,1,,,,,,3,4,5,2,4,1,22,60,1,15,37,31,72,36.0,Comm&Mgmt,63.0,66.2,76.0,0,Comm&Mgmt
1797,530388,18,3,3,1,2,1,0,1,1,,,,,,3,2,4,2,4,4,13,15,13,11,13,37,20,84.0,Sci&Tech,55.0,67.0,70.5,1,Arts
1798,530389,17,2,3,2,1,0,0,1,1,,,,,,3,3,3,1,4,3,3,44,35,98,34,8,53,45.33333333,Comm&Mgmt,63.0,66.0,69.0,0,Comm&Mgmt
1799,530390,17,2,2,1,3,0,0,1,1,,,,,,4,3,3,1,1,4,4,53,40,60,52,39,20,44.0,Comm&Mgmt,60.0,67.0,54.0,0,Comm&Mgmt
1800,530391,17,2,1,2,2,0,0,1,0,,,,,,4,2,5,1,2,5,2,61,70,86,59,91,80,74.5,Sci&Tech,62.0,65.0,67.0,0,Sci&Tech
1801,530392,17,1,1,1,3,1,0,1,0,,,,,,4,3,4,1,1,5,0,85,13,40,18,17,35,34.66666667,Comm&Mgmt,79.0,76.0,79.33,0,Comm&Mgmt
1802,530393,16,2,3,1,2,0,1,0,0,,,,,,2,3,1,1,1,3,2,92,3,69,39,31,25,43.16666667,Comm&Mgmt,69.8,60.8,65.0,0,Comm&Mgmt
1803,530394,18,2,2,2,2,0,0,1,1,,,,,,3,3,3,5,5,4,0,19,41,14,98,68,67,51.16666667,Comm&Mgmt,77.4,60.0,56.0,0,Comm&Mgmt
1804,530395,16,4,4,1,3,0,0,1,0,,,,,,5,3,2,1,1,5,0,18,35,70,90,82,96,65.16666667,Comm&Mgmt,76.5,97.7,85.8,0,Comm&Mgmt
1805,530396,18,3,1,1,2,1,0,0,0,,,,,,5,3,3,1,1,4,16,12,35,37,32,70,66,42.0,Comm&Mgmt,52.58,54.6,55.0,1,Comm&Mgmt
1806,530397,17,3,2,1,2,0,0,0,0,,,,,,5,3,4,1,3,3,10,36,72,88,74,70,59,66.5,Comm&Mgmt,71.0,79.0,46.0,0,Comm&Mgmt
1807,530398,17,2,3,1,2,0,0,1,1,,,,,,5,3,3,1,3,3,2,33,92,14,54,12,41,41.0,Comm&Mgmt,63.0,67.0,82.0,0,Comm&Mgmt
1808,530399,18,2,1,4,2,0,1,1,1,,,,,,4,3,2,4,5,3,14,41,85,45,99,45,95,68.33333333,Comm&Mgmt,76.76,76.5,73.0,0,Comm&Mgmt
1809,530400,17,2,1,2,3,0,0,0,0,,,,,,3,2,3,1,2,3,10,28,45,30,14,88,58,43.83333333,Comm&Mgmt,62.0,67.0,58.0,0,Comm&Mgmt
1810,530401,17,4,3,1,2,0,0,0,0,,,,,,3,2,3,1,2,3,14,26,32,8,19,70,55,35.0,Comm&Mgmt,64.0,73.5,58.0,0,Comm&Mgmt
1811,530402,17,2,2,2,2,0,0,1,1,,,,,,4,5,2,1,1,1,4,81,61,90,20,56,46,59.0,Comm&Mgmt,67.0,53.0,69.6,0,Comm&Mgmt
1812,530403,17,4,4,1,2,0,1,1,0,,,,,,4,5,5,1,3,2,14,72,82,92,63,85,30,70.66666667,Comm&Mgmt,61.0,81.0,47.0,0,Comm&Mgmt
1813,530404,16,4,4,1,2,0,0,1,1,,,,,,4,2,4,2,4,1,2,81,74,16,30,70,40,51.83333333,Comm&Mgmt,87.0,65.0,77.0,0,Comm&Mgmt
1814,530405,16,1,1,2,2,0,0,1,1,,,,,,3,4,2,1,1,5,18,97,96,96,39,93,91,85.33333333,Sci&Tech,62.0,51.0,62.0,0,Sci&Tech
1815,530406,16,3,2,2,3,0,0,0,0,,,,,,5,3,3,1,3,2,10,96,49,52,84,8,28,52.83333333,Comm&Mgmt,69.0,78.0,65.0,0,Comm&Mgmt
1816,530407,17,2,2,1,2,0,0,0,1,,,,,,4,4,2,5,5,4,4,71,34,85,94,8,3,49.16666667,Comm&Mgmt,51.0,44.0,63.0,1,Sci&Tech
1817,530408,16,2,1,1,1,0,0,0,0,,,,,,4,5,2,1,1,5,20,80,6,25,68,51,11,40.16666667,Comm&Mgmt,79.0,76.0,55.0,0,Comm&Mgmt
1818,530409,17,2,1,3,2,0,0,0,0,,,,,,2,1,1,1,1,3,2,53,83,54,98,74,97,76.5,Sci&Tech,73.0,58.0,63.0,0,Sci&Tech
1819,530410,18,2,2,1,2,1,0,0,0,,,,,,5,5,4,3,5,2,0,11,56,80,40,60,58,50.83333333,Comm&Mgmt,81.0,68.0,60.0,0,Comm&Mgmt
1820,530411,17,4,3,2,2,0,0,0,0,,,,,,2,5,5,1,4,5,14,29,21,14,70,71,48,84.0,Sci&Tech,48.0,77.0,62.0,1,Arts
1821,530412,17,4,4,2,2,0,0,1,1,,,,,,3,3,3,2,3,4,2,19,52,22,81,86,56,52.66666667,Comm&Mgmt,74.0,63.16,79.0,0,Comm&Mgmt
1822,530413,16,4,3,1,1,0,0,0,0,,,,,,5,4,5,1,1,3,0,50,58,87,69,59,21,58.0,Comm&Mgmt,49.0,39.0,69.8,1,Comm&Mgmt
1823,530414,16,4,4,1,1,0,0,0,0,,,,,,5,3,2,1,2,5,0,56,85,34,99,65,98,72.83333333,Comm&Mgmt,87.0,87.0,77.4,0,Comm&Mgmt
1824,530415,18,2,1,2,3,0,0,1,1,,,,,,4,4,4,1,1,3,0,84,91,94,47,87,33,72.66666667,Comm&Mgmt,47.0,73.0,76.5,1,Sci&Tech
1825,530416,16,2,1,3,1,0,0,0,0,,,,,,4,3,3,1,1,4,6,26,53,44,50,32,23,38.0,Comm&Mgmt,76.0,64.0,52.58,0,Comm&Mgmt
1826,530417,17,2,3,2,1,0,0,0,0,,,,,,5,2,2,1,1,2,4,70,63,59,25,56,62,55.83333333,Arts,70.89,71.98,71.0,0,Arts
1827,530418,22,3,1,1,1,3,0,0,0,,,,,,5,4,5,5,5,1,16,63,16,15,24,62,62,40.33333333,Arts,63.0,60.0,63.0,0,Arts
1828,530419,18,3,3,1,2,1,0,1,0,,,,,,4,3,3,1,3,5,8,83,82,7,31,92,38,55.5,Arts,63.0,62.0,76.76,0,Arts
1829,530420,16,0,2,1,1,0,0,0,1,,,,,,4,3,2,2,4,5,0,85,83,69,67,29,11,57.33333333,Arts,50.0,37.0,62.0,1,Arts
1830,530421,18,3,2,2,1,1,0,0,0,,,,,,4,4,5,2,4,5,0,96,95,83,39,71,85,78.16666667,Sci&Tech,75.2,73.2,64.0,0,Sci&Tech
1831,530422,16,3,3,3,2,0,1,1,0,,,,,,5,3,3,1,3,2,6,96,91,50,91,43,17,64.66666667,Comm&Mgmt,54.4,61.12,67.0,1,Comm&Mgmt
1832,530423,18,2,1,1,1,1,0,0,0,,,,,,3,2,5,2,5,5,4,19,98,61,86,87,51,67.0,Comm&Mgmt,40.89,45.83,61.0,1,Sci&Tech
1833,530424,16,2,1,2,1,0,0,0,0,,,,,,3,3,2,1,3,3,0,90,31,72,57,53,55,59.66666667,Comm&Mgmt,80.0,70.0,87.0,0,Comm&Mgmt
1834,530425,17,2,1,1,1,0,0,0,0,,,,,,4,4,2,2,4,5,0,57,57,62,36,86,46,57.33333333,Arts,74.0,60.0,62.0,0,Arts
1835,530426,17,1,1,2,1,1,0,1,0,,,,,,4,4,4,1,2,5,2,38,49,38,64,21,91,50.16666667,Arts,60.4,66.6,69.0,0,Arts
1836,530427,17,4,2,1,4,0,0,1,1,,,,,,4,2,3,1,1,4,6,63,40,93,86,86,8,62.66666667,Comm&Mgmt,63.0,71.4,51.0,0,Comm&Mgmt
1837,530428,19,4,3,1,2,0,0,1,0,,,,,,4,3,1,1,1,1,12,86,75,86,44,91,96,79.66666667,Sci&Tech,68.0,76.0,79.0,0,Sci&Tech
1838,530429,18,2,1,1,2,0,0,0,0,,,,,,5,2,4,1,2,4,8,16,44,26,94,57,85,53.66666667,Arts,74.0,62.0,73.0,0,Arts
1839,530430,17,2,2,1,4,0,0,0,1,,,,,,3,4,1,1,1,2,0,34,79,63,59,69,92,66.0,Comm&Mgmt,52.6,65.58,81.0,1,Arts
1840,530431,18,4,3,1,2,0,0,1,1,,,,,,3,1,2,1,3,2,21,44,50,94,36,77,89,65.0,Comm&Mgmt,74.0,70.0,78.0,0,Comm&Mgmt
1841,530432,18,4,3,1,2,0,0,1,1,,,,,,4,3,2,1,1,3,2,82,36,31,13,77,7,41.0,Arts,84.2,73.4,74.0,0,Arts
1842,530433,18,3,2,1,3,0,0,0,0,,,,,,5,3,2,1,1,3,1,49,27,83,9,68,24,43.33333333,Arts,44.0,64.2,49.0,1,Comm&Mgmt
1843,530434,17,3,3,1,3,0,0,0,0,,,,,,3,2,3,1,1,4,4,36,93,54,72,98,44,66.16666667,Comm&Mgmt,61.0,70.0,87.0,0,Comm&Mgmt
1844,530435,18,2,2,1,3,0,0,1,1,,,,,,4,3,3,1,1,3,0,28,12,87,71,15,57,45.0,Arts,80.0,73.0,77.0,0,Arts
1845,530436,18,3,4,2,2,0,0,1,1,,,,,,4,2,5,3,4,1,13,18,70,15,36,18,21,84.0,Sci&Tech,54.0,47.0,76.0,1,Sci&Tech
1846,530437,17,3,1,1,2,0,0,0,1,,,,,,5,4,4,3,4,5,2,49,14,62,10,19,8,84.0,Sci&Tech,83.0,74.0,70.89,0,Sci&Tech
1847,530438,18,4,4,2,2,0,0,0,1,,,,,,4,3,4,2,2,4,8,53,45,40,7,28,56,38.16666667,Arts,80.92,78.5,63.0,0,Arts
1848,530439,18,4,2,1,2,0,0,1,1,,,,,,5,4,5,1,3,5,10,26,45,9,79,37,80,46.0,Arts,69.7,47.0,63.0,0,Arts
1849,530440,18,2,1,2,2,0,0,1,0,,,,,,4,3,5,1,2,3,0,41,98,56,74,69,42,63.33333333,Comm&Mgmt,73.0,73.0,50.0,0,Comm&Mgmt
1850,530441,19,3,3,1,2,2,0,1,1,,,,,,4,3,5,3,3,5,15,34,10,24,10,19,70,84.0,Sci&Tech,82.0,61.0,75.2,0,Sci&Tech
1851,530442,18,2,3,1,4,0,0,1,1,,,,,,4,5,5,1,3,2,4,4,60,18,24,19,31,84.0,Sci&Tech,75.0,70.29,54.4,0,Sci&Tech
1852,530443,18,1,1,2,2,0,0,1,1,,,,,,4,4,3,1,1,3,2,65,38,42,57,76,77,59.16666667,Comm&Mgmt,42.0,67.0,40.89,1,Arts
1853,530444,17,1,2,1,2,0,0,1,1,,,,,,3,5,2,2,2,1,2,36,77,58,58,76,96,66.83333333,Comm&Mgmt,64.6,83.83,80.0,0,Comm&Mgmt
1854,530445,17,2,4,2,2,0,0,1,1,,,,,,4,3,3,1,1,1,2,40,38,19,6,53,57,35.5,Arts,56.6,64.8,74.0,1,Comm&Mgmt
1855,530446,17,2,2,2,2,0,1,1,1,,,,,,4,4,4,2,3,5,6,59,72,22,93,67,56,61.5,Comm&Mgmt,59.0,62.0,60.4,1,Sci&Tech
1856,530447,18,3,2,2,2,0,0,0,0,,,,,,4,1,1,1,1,5,75,80,67,52,53,78,69,66.5,Comm&Mgmt,66.5,70.4,63.0,0,Comm&Mgmt
1857,530448,18,4,4,2,1,0,0,0,1,,,,,,3,2,4,1,4,3,22,43,62,64,37,73,90,61.5,Comm&Mgmt,64.0,80.0,68.0,0,Comm&Mgmt
1858,530449,18,4,4,1,2,1,1,1,0,,,,,,2,4,4,1,1,4,15,61,5,71,72,56,30,49.16666667,Arts,84.0,90.9,74.0,0,Arts
1859,530450,18,4,3,2,1,0,0,0,1,,,,,,4,2,3,1,2,1,8,63,94,14,59,66,75,61.83333333,Comm&Mgmt,69.0,62.0,52.6,0,Comm&Mgmt
1860,530451,17,4,1,2,1,0,0,0,1,,,,,,4,5,4,2,4,5,30,21,49,48,51,70,4,40.5,Arts,69.0,62.0,74.0,0,Arts
1861,530452,17,3,2,1,1,1,0,0,0,,,,,,4,4,4,3,4,3,19,80,17,19,6,72,88,47.0,Arts,81.7,63.0,84.2,0,Arts
1862,530453,18,1,1,2,4,0,0,1,1,,,,,,5,2,2,1,1,3,1,70,31,60,21,54,76,52.0,Arts,63.0,67.0,86.5,0,Arts
